#timestamp, millis, sensor-ID, temperature
2000-01-01T00:00:00Z, 297903, 61ac96f013c, 4.50
2000-01-01T00:00:00Z, 299015, 61ac96f013c, 4.38
2000-01-01T00:00:00Z, 300124, 61ac96f013c, 4.31
2000-01-01T00:00:00Z, 301234, 61ac96f013c, 4.25
2000-01-01T00:00:00Z, 302343, 61ac96f013c, 4.19
2000-01-01T00:00:00Z, 303453, 61ac96f013c, 4.19
2000-01-01T00:00:00Z, 304563, 61ac96f013c, 4.06
2000-01-01T00:00:00Z, 305672, 61ac96f013c, 4.00
2000-01-01T00:00:00Z, 306782, 61ac96f013c, 3.94
2000-01-01T00:00:00Z, 307891, 61ac96f013c, 3.88
2000-01-01T00:00:00Z, 309001, 61ac96f013c, 3.81
2000-01-01T00:00:00Z, 310113, 61ac96f013c, 3.81
2000-01-01T00:00:00Z, 311223, 61ac96f013c, 3.75
2000-01-01T00:00:00Z, 312333, 61ac96f013c, 3.69
2000-01-01T00:00:00Z, 313443, 61ac96f013c, 3.63
2000-01-01T00:00:00Z, 314553, 61ac96f013c, 3.56
2000-01-01T00:00:00Z, 315663, 61ac96f013c, 3.56
2000-01-01T00:00:00Z, 316773, 61ac96f013c, 3.50
2000-01-01T00:00:00Z, 317883, 61ac96f013c, 3.44
2000-01-01T00:00:00Z, 318993, 61ac96f013c, 3.50
2000-01-01T00:00:00Z, 320103, 61ac96f013c, 3.44
2000-01-01T00:00:00Z, 321213, 61ac96f013c, 3.44
2000-01-01T00:00:00Z, 322321, 61ac96f013c, 3.38
2000-01-01T00:00:00Z, 323431, 61ac96f013c, 3.38
2000-01-01T00:00:00Z, 324541, 61ac96f013c, 3.38
2000-01-01T00:00:00Z, 325651, 61ac96f013c, 3.31
2000-01-01T00:00:00Z, 326761, 61ac96f013c, 3.25
2000-01-01T00:00:00Z, 327876, 61ac96f013c, 3.25
2000-01-01T00:00:00Z, 328986, 61ac96f013c, 3.25
2000-01-01T00:00:00Z, 330096, 61ac96f013c, 3.19
2000-01-01T00:00:00Z, 331206, 61ac96f013c, 3.19
2000-01-01T00:00:00Z, 332317, 61ac96f013c, 3.19
2000-01-01T00:00:00Z, 333430, 61ac96f013c, 3.13
2000-01-01T00:00:00Z, 334540, 61ac96f013c, 3.13
2000-01-01T00:00:00Z, 335650, 61ac96f013c, 3.13
2000-01-01T00:00:00Z, 336760, 61ac96f013c, 3.13
2000-01-01T00:00:00Z, 337870, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 338980, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 340090, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 341199, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 342309, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 343419, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 344529, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 345643, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 346753, 61ac96f013c, 3.06
2000-01-01T00:00:00Z, 347863, 61ac96f013c, 3.00
2000-01-01T00:00:00Z, 348973, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 350083, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 351193, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 352303, 61ac96f013c, 3.00
2000-01-01T00:00:00Z, 353413, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 354523, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 355633, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 356746, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 357856, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 358971, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 360081, 61ac96f013c, 3.00
2000-01-01T00:00:00Z, 361191, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 362302, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 363412, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 364522, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 365632, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 366742, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 367855, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 368965, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 370075, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 371185, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 372295, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 373405, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 374515, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 375625, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 376735, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 377845, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 378955, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 380068, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 381177, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 382287, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 383396, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 384506, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 385615, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 386725, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 387835, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 388944, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 390060, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 391172, 61ac96f013c, 2.94
2000-01-01T00:00:00Z, 392282, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 393392, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 394501, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 395611, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 396720, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 397830, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 398939, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 400049, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 401158, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 402268, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 403381, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 404491, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 405601, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 406711, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 407821, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 408931, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 410041, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 411151, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 412261, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 413372, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 414485, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 415595, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 416705, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 417815, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 418925, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 420035, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 421146, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 422260, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 423370, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 424481, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 425591, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 426699, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 427809, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 428919, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 430030, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 431140, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 432250, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 433360, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 434470, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 435581, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 436691, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 437805, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 438915, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 440025, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 441135, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 442245, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 443356, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 444466, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 445576, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 446686, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 447796, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 448906, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 450019, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 451129, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 452240, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 453355, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 454465, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 455575, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 456685, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 457795, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 458905, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 460015, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 461127, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 462237, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 463347, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 464457, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 465567, 61ac96f013c, 2.81
2000-01-01T00:00:00Z, 466677, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 467787, 61ac96f013c, 2.88
2000-01-01T00:00:00Z, 468896, 61ac96f013c, 2.88
